Name	Kingdom	Phylum	Class	Order	Family	Genus	Species	MP_Frozen_DNA_D0_1	MP_Frozen_DNA_D0_2	MP_Frozen_DNA_D0_3	MP_Frozen_DNA_D14_1	MP_Frozen_DNA_D14_2	MP_Frozen_DNA_D14_3	MP_Frozen_DNA_D21_1	MP_Frozen_DNA_D21_2	MP_Frozen_DNA_D21_3	MP_Frozen_DNA_D03_1	MP_Frozen_DNA_D03_2	MP_Frozen_DNA_D03_3	MP_Frozen_DNA_D40_1	MP_Frozen_DNA_D40_2	MP_Frozen_DNA_D40_3	MP_Frozen_DNA_D07_1	MP_Frozen_DNA_D07_2	MP_Frozen_DNA_D07_3	MP_Frozen_RNA_D0_1	MP_Frozen_RNA_D0_2	MP_Frozen_RNA_D0_3	MP_Frozen_RNA_D14_1	MP_Frozen_RNA_D14_2	MP_Frozen_RNA_D14_3	MP_Frozen_RNA_D21_1	MP_Frozen_RNA_D21_2	MP_Frozen_RNA_D21_3	MP_Frozen_RNA_D03_1	MP_Frozen_RNA_D03_2	MP_Frozen_RNA_D03_3	MP_Frozen_RNA_D07_1	MP_Frozen_RNA_D07_2	MP_Frozen_RNA_D07_3	MP_Mawi_DNA_D0_1	MP_Mawi_DNA_D0_2	MP_Mawi_DNA_D0_3	MP_Mawi_DNA_D14_1	MP_Mawi_DNA_D14_2	MP_Mawi_DNA_D14_3	MP_Mawi_DNA_D21_1	MP_Mawi_DNA_D21_2	MP_Mawi_DNA_D21_3	MP_Mawi_DNA_D03_1	MP_Mawi_DNA_D03_2	MP_Mawi_DNA_D03_3	MP_Mawi_DNA_D40_1	MP_Mawi_DNA_D40_2	MP_Mawi_DNA_D40_3	MP_Mawi_DNA_D07_1	MP_Mawi_DNA_D07_2	MP_Mawi_DNA_D07_3	MP_Mawi_RNA_D0_1	MP_Mawi_RNA_D0_2	MP_Mawi_RNA_D0_3	MP_Mawi_RNA_D14_1	MP_Mawi_RNA_D14_2	MP_Mawi_RNA_D14_3	MP_Mawi_RNA_D21_1	MP_Mawi_RNA_D21_2	MP_Mawi_RNA_D21_3	MP_Mawi_RNA_D03_1	MP_Mawi_RNA_D03_2	MP_Mawi_RNA_D03_3	MP_Mawi_RNA_D07_1	MP_Mawi_RNA_D07_2	MP_Mawi_RNA_D07_3	Taxonomy Id	Taxonomy Lineage
Rhodobacter_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1060	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodobacterales(204455);f__Rhodobacteraceae(31989);g__Rhodobacter(1060);s__Rhodobacter_u_s(1060);
Rickettsia endosymbiont of Bemisia tabaci	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia endosymbiont of Bemisia tabaci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.23	0.0	0.0	337479	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rickettsiales(766);f__Rickettsiaceae(775);g__Rickettsia(780);s__Rickettsia endosymbiont of Bemisia tabaci(337479);
Roseburia hominis	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia hominis	3137.67	2188.98	931.83	1273.65	2284.87	1362.14	923.73	1466.61	1347.24	1112.75	876.24	870.5	1276.85	1282.32	1972.82	1186.2	2234.24	1527.97	3786.34	8468.56	1732.54	4377.8	992.46	2855.8	1783.57	6382.65	1804.74	1183.37	1019.7	1028.91	1848.4	2617.63	2458.09	1057.96	640.94	1254.17	1178.93	868.49	1123.03	2419.42	806.47	638.33	384.09	859.91	971.08	953.03	1112.07	726.26	762.15	544.16	1419.86	738.96	891.82	1073.67	4158.74	810.01	1770.04	5431.34	797.95	845.22	1201.28	1279.0	1977.9	930.85	1335.74	3066.49	301301	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Roseburia(841);s__Roseburia hominis(301301);
Roseburia intestinalis	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia intestinalis	165.69	152.23	208.97	144.06	435.57	143.81	244.46	434.8	287.91	176.85	140.52	201.1	329.77	165.37	343.8	138.33	123.61	404.86	150.05	129.03	151.52	168.26	184.81	240.42	235.69	304.69	204.11	139.15	138.58	129.52	179.49	173.17	203.67	373.94	154.21	132.24	502.02	622.05	482.94	322.05	371.98	326.15	119.65	128.03	127.67	345.94	355.61	154.48	207.64	130.26	146.71	63.07	64.09	90.57	151.16	160.24	163.15	171.72	102.44	188.36	112.07	67.24	112.99	66.03	175.59	110.61	166486	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Roseburia(841);s__Roseburia intestinalis(166486);
Roseburia inulinivorans	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	3556.52	3186.03	3166.44	3009.35	6111.59	3118.47	3423.19	3033.79	3665.91	4026.43	3291.53	2856.86	4424.95	3828.89	4759.78	2856.61	2684.38	3144.38	10917.69	8280.66	14110.24	14131.57	10146.08	12619.64	19797.4	14682.87	13991.92	14277.38	13168.55	12594.35	10126.6	10887.58	11350.28	2683.78	3141.92	2645.19	2058.62	3943.7	1900.59	2507.2	3419.77	3030.67	2478.42	2553.7	2788.78	3390.61	3892.05	2942.61	2350.99	2634.0	2663.64	2637.18	2721.35	3401.82	13378.1	0.0	7640.38	0.0	0.0	0.0	16133.99	12139.64	14274.85	0.0	0.0	0.0	360807	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Roseburia(841);s__Roseburia inulinivorans(360807);
Roseiflexus_u_s	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	Roseiflexus_u_s	1.89	0.0	2.94	2.57	2.62	0.0	1.87	3.72	0.0	2.21	0.0	1.54	3.32	0.0	1.9	0.0	0.0	0.0	0.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	1.87	0.0	0.0	1.66	0.0	3.44	0.0	0.0	0.0	0.0	0.0	3.72	4.98	6.3	6.31	0.0	0.0	0.0	0.0	7.68	4.13	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120961	k__Bacteria(2);p__Chloroflexi(200795);c__Chloroflexia(32061);o__Chloroflexales(32064);f__Roseiflexaceae(1508635);g__Roseiflexus(120961);s__Roseiflexus_u_s(120961);
Roseomonas_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.7	0.0	0.0	0.0	0.0	125216	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodospirillales(204441);f__Acetobacteraceae(433);g__Roseomonas(125216);s__Roseomonas_u_s(125216);
Roseomonas mucosa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas mucosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207340	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodospirillales(204441);f__Acetobacteraceae(433);g__Roseomonas(125216);s__Roseomonas mucosa(207340);
Roseomonas sp. B5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas sp. B5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1217720	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodospirillales(204441);f__Acetobacteraceae(433);g__Roseomonas(125216);s__Roseomonas sp. B5(1217720);
Rothia_u_s	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia_u_s	0.0	0.0	7.5	0.0	0.0	0.0	0.0	0.0	10.23	20.7	0.0	0.0	0.0	0.0	5.3	0.0	9.44	0.0	3.0	0.0	0.0	36.99	6.71	0.0	0.0	4.4	0.0	0.0	0.0	0.0	0.0	6.56	0.0	7.95	0.0	0.0	0.0	8.95	0.0	6.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.21	16.77	0.0	0.0	3.95	0.0	3.31	2.69	0.0	0.0	0.0	0.0	0.0	0.0	32207	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Micrococcales(85006);f__Micrococcaceae(1268);g__Rothia(32207);s__Rothia_u_s(32207);
Rothia mucilaginosa	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Rothia	Rothia mucilaginosa	5.84	8.43	30.71	21.1	6.81	11.05	19.45	13.32	19.71	26.0	18.99	20.06	9.72	7.12	36.17	15.31	30.38	6.86	0.0	13.38	12.03	0.0	11.58	0.0	14.39	0.0	13.0	9.43	9.49	35.03	9.33	0.0	0.0	41.87	22.07	19.57	11.95	9.99	0.0	19.71	5.75	7.14	18.97	22.57	20.47	20.99	26.83	14.23	14.41	6.22	7.91	0.0	0.0	0.0	46.92	58.31	40.2	38.29	176.11	22.09	29.87	35.03	44.61	18.51	14.94	68.24	43675	k__Bacteria(2);p__Actinobacteria(201174);c__Actinobacteria(1760);o__Micrococcales(85006);f__Micrococcaceae(1268);g__Rothia(32207);s__Rothia mucilaginosa(43675);
Ruminococcaceae bacterium D16	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_u_g	Ruminococcaceae bacterium D16	228.68	215.74	150.37	151.57	363.33	161.12	142.49	145.22	220.59	257.58	232.81	215.11	212.27	161.5	292.52	220.41	225.12	261.84	8.93	10.98	12.43	12.51	13.78	15.99	16.88	13.82	15.36	10.91	11.84	15.15	20.28	13.69	15.98	364.84	202.46	197.69	199.97	174.77	180.69	196.71	210.93	165.44	124.35	224.03	213.78	184.48	194.93	148.63	169.18	192.14	254.78	26.48	32.94	35.58	39.21	27.76	0.0	0.0	0.0	0.0	50.82	153.98	72.82	0.0	22.3	0.0	552398	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcaceae_u_g(541000);s__Ruminococcaceae bacterium D16(552398);
Ruminococcus_u_s	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.62	0.0	0.0	0.0	160.02	0.0	0.0	50.64	0.0	0.0	0.0	231.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901.96	0.0	0.0	0.0	433.8	868.1	0.0	1263	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus_u_s(1263);
Ruminococcus albus	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus albus	0.0	0.0	0.0	0.0	12.22	0.0	0.0	7.94	8.19	0.0	0.0	0.0	0.0	0.0	8.11	0.0	8.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.55	0.0	0.0	0.0	0.0	10.55	8.87	8.99	13.43	8.54	12.7	15.49	11.44	8.39	0.0	9.63	0.0	9.2	8.12	0.0	0.0	0.0	9.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1264	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus albus(1264);
Ruminococcus bicirculans	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bicirculans	57.07	53.05	44.45	51.58	119.82	93.93	46.73	81.46	89.42	47.96	32.16	52.84	87.57	61.43	98.08	55.85	32.03	70.13	10.09	10.62	0.0	18.31	29.22	42.3	0.0	37.61	25.01	0.0	13.39	0.0	20.82	0.0	29.24	90.25	98.08	84.55	176.14	89.96	161.69	211.54	152.3	94.51	53.31	84.82	86.67	129.9	98.35	74.58	72.4	74.32	84.83	14.03	10.49	13.62	49.43	13.55	50.09	43.21	42.98	0.0	15.94	21.9	17.6	0.0	0.0	20.68	1160721	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus bicirculans(1160721);
Ruminococcus bromii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus bromii	29.97	28.79	21.81	24.42	53.86	33.98	24.04	24.97	55.84	28.29	25.06	26.4	52.75	25.47	43.12	27.63	21.32	32.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.67	36.42	32.55	42.41	38.84	37.63	56.53	36.94	31.42	23.95	31.41	36.07	71.67	59.99	28.51	29.82	31.88	35.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40518	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus bromii(40518);
Ruminococcus callidus	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus callidus	302.44	237.42	188.33	249.68	594.75	390.97	209.34	310.7	436.82	264.1	185.07	295.8	394.08	282.04	477.97	291.7	183.71	404.65	77.1	49.83	55.8	198.74	221.98	490.1	190.17	426.01	406.16	117.04	116.28	242.59	392.56	151.16	403.77	472.03	368.76	341.81	647.84	272.01	610.84	670.57	459.12	278.06	197.19	369.59	336.86	425.52	328.79	254.77	295.56	332.41	457.33	140.82	83.71	85.0	624.2	88.84	450.55	437.04	135.76	95.67	179.41	154.02	220.54	63.26	178.03	313.87	40519	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus callidus(40519);
Ruminococcus champanellensis	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus champanellensis	54.16	52.2	41.27	50.77	108.16	65.11	38.09	51.89	69.85	54.5	39.1	46.28	70.14	50.73	77.84	51.82	35.5	65.97	0.0	0.0	0.0	0.0	0.0	28.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.77	71.98	60.92	110.03	54.87	99.84	118.43	91.89	62.5	46.08	73.01	79.98	80.54	68.56	56.86	56.68	67.43	82.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1161942	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus champanellensis(1161942);
Ruminococcus flavefaciens	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	30.97	25.76	19.6	24.64	49.59	30.96	19.43	25.98	36.36	22.12	15.01	24.95	33.0	22.15	38.98	32.1	22.22	37.21	0.0	0.0	0.0	112967.65	289897.85	351130.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.96	59.3	44.45	40.86	64.7	27.68	56.31	70.24	53.7	33.0	25.79	45.3	41.24	42.19	31.46	27.31	35.6	40.5	50.46	0.0	72461.93	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.63	0.0	0.0	1265	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus flavefaciens(1265);
Ruminococcus gauvreauii	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus gauvreauii	11.82	0.0	0.0	10.25	28.2	11.67	0.0	8.84	16.93	14.62	0.0	13.29	17.43	14.4	23.92	11.35	0.0	13.63	36.15	35.76	22.75	86.87	51.08	79.78	65.0	89.56	63.2	60.25	50.84	58.51	53.55	35.44	53.9	14.32	0.0	10.27	13.33	0.0	10.66	14.73	15.54	0.0	8.88	0.0	11.12	12.02	0.0	0.0	0.0	0.0	0.0	11.15	12.55	11.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	438033	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus gauvreauii(438033);
[Ruminococcus] gnavus	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	49.89	53.89	50.78	61.35	319.93	63.9	66.91	67.53	80.22	63.6	51.18	51.46	90.72	240.72	89.95	60.11	36.84	53.32	82.13	105.03	125.65	148.77	118.05	117.43	184.93	146.48	145.17	169.54	109.2	241.36	150.17	85.11	109.74	57.66	68.05	59.89	263.17	84.97	93.57	240.09	260.9	93.18	53.08	56.58	61.48	94.13	90.64	303.84	53.76	58.67	53.15	16.83	28.67	23.68	37.35	0.0	0.0	0.0	0.0	17.65	12.48	0.0	34.02	0.0	36.42	0.0	33038	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Blautia(572511);s__[Ruminococcus] gnavus(33038);
Ruminococcus lactaris	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus lactaris	2794.56	2972.62	2968.24	3303.24	5510.03	3338.39	3305.32	2973.46	3816.47	3265.25	2729.51	2700.35	4310.74	3638.81	4203.94	2845.09	2294.83	2909.09	16530.5	18132.24	20872.03	20958.03	23481.61	22723.57	26351.01	24454.43	16824.0	7455.57	17717.46	4913.82	15686.02	13716.34	16535.57	3474.89	4162.74	3585.75	4843.97	5916.91	5100.38	5851.32	6767.72	5952.2	3782.61	3736.41	3656.07	6344.4	6372.22	5179.96	3267.01	3754.79	3622.16	26629.38	29995.05	29804.69	5255.85	10959.56	5326.53	0.0	0.0	0.0	30383.48	27868.36	192098.62	6398.42	12741.87	12364.58	46228	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus lactaris(46228);
Blautia obeum	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	2199.27	2206.65	2104.07	2630.03	5215.44	2842.03	2780.89	2450.39	3415.77	2913.43	2460.75	2350.83	4043.91	3189.02	4078.13	2335.96	1791.68	2462.6	2999.23	3710.48	4921.96	6610.17	5248.37	6122.38	8221.21	8487.04	8457.11	7633.36	9338.31	8053.53	7111.81	5792.59	7091.25	2384.86	3037.86	2457.92	3506.29	3956.41	3207.74	3771.72	4414.08	3585.05	2460.19	2618.34	2641.67	3904.4	3926.29	3039.3	2428.15	2636.35	2524.77	1784.32	1516.59	1504.29	3009.24	3141.46	2305.94	2512.33	2962.42	2916.78	2787.73	1630.75	2510.44	1453.24	3409.78	2776.38	40520	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Blautia(572511);s__Blautia obeum(40520);
Ruminococcus sp. 5_1_39BFAA	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus sp. 5_1_39BFAA	14299.52	13523.32	13655.51	14725.45	25409.94	16131.35	15903.27	14627.65	18209.78	16898.85	13778.47	14507.11	20907.74	17567.47	21327.25	14380.68	12009.14	14990.9	28418.22	33631.55	45945.05	63569.06	44833.62	60482.54	76065.69	60927.83	57550.94	52604.54	44019.87	49899.63	57224.58	41807.8	46148.02	13392.98	15555.95	13730.99	18506.1	21814.51	18438.8	19687.04	20930.58	18068.88	14286.77	13931.51	14179.6	20661.69	18854.12	16139.84	13709.34	14318.43	13610.05	10508.65	9890.08	9124.9	0.0	0.0	0.0	0.0	0.0	0.0	34579.15	29661.2	31617.42	0.0	0.0	0.0	457412	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Ruminococcaceae(541000);g__Ruminococcus(1263);s__Ruminococcus sp. 5_1_39BFAA(457412);
[Ruminococcus] torques	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] torques	4712.91	5277.14	4728.38	5602.98	10119.63	6003.35	5763.45	5534.73	7243.73	5826.72	5071.22	4900.12	7570.46	6187.5	8232.76	5103.6	3846.43	5373.34	4083.01	5758.2	7135.94	11003.48	7039.67	8056.13	12373.49	9452.9	7485.52	10048.19	14190.0	7444.45	8373.06	6863.73	7339.25	4819.73	6025.2	5045.86	8118.78	7082.08	6704.63	7110.24	6788.49	5530.69	5154.27	5611.2	5693.67	7473.72	6731.27	4995.18	5454.44	5717.75	5692.86	3292.22	2830.02	3104.49	3012.09	2144.43	2706.8	2837.43	2069.77	2279.04	1790.19	996.13	1278.79	649.64	1945.83	1539.29	33039	k__Bacteria(2);p__Firmicutes(1239);c__Clostridia(186801);o__Clostridiales(186802);f__Lachnospiraceae(186803);g__Blautia(572511);s__[Ruminococcus] torques(33039);
Runella_u_s	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	Runella_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.67	0.0	0.0	128.45	0.0	0.0	10.61	9.08	62.33	0.0	105.97	121.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29	114.58	0.0	50.67	0.0	59.07	0.0	0.0	0.0	0.0	0.0	158.53	0.0	0.0	0.0	105	k__Bacteria(2);p__Bacteroidetes(976);c__Cytophagia(768503);o__Cytophagales(768507);f__Cytophagaceae(89373);g__Runella(105);s__Runella_u_s(105);
Saccharibacillus_u_s	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus	Saccharibacillus_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.51	1.28	2.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	456492	k__Bacteria(2);p__Firmicutes(1239);c__Bacilli(91061);o__Bacillales(1385);f__Paenibacillaceae(186822);g__Saccharibacillus(456492);s__Saccharibacillus_u_s(456492);
Saccharibacter_u_s	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Saccharibacter	Saccharibacter_u_s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231052	k__Bacteria(2);p__Proteobacteria(1224);c__Alphaproteobacteria(28211);o__Rhodospirillales(204441);f__Acetobacteraceae(433);g__Saccharibacter(231052);s__Saccharibacter_u_s(231052);
